"sutta_id","title","nikaya","nikaya_name","folder","status","completion_score_pct","has_sutta_text","has_commentary","has_transcript","has_quiz","has_knowledge_graph","has_video_audio","has_mp4","has_srt","has_metrics","has_en_translation","has_jp_translation","youtube_id","youtube_url","sc_link","available_languages","json_file_path","mp4_file_path","srt_file_path","metrics_file_path","active_features_count","features_list","last_edited_timestamp"
"SN 21 Bhikkhu Part 2, 22 Khandha Part 1by Bhante Hye Dhammavudd","","SN","Samyutta Nikaya","21 Bhikkhu Part 2, 22 Khandha Part 1by Bhante Hye Dhammavudd","RAW","85","True","True","False","False","False","False","True","True","False","True","False","","","","en","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\21 Bhikkhu Part 2, 22 Khandha Part 1by Bhante Hye Dhammavudd\21 Bhikkhu Part 2, 22 Khandha Part 1by Bhante Hye Dhammavudd.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\21 Bhikkhu Part 2, 22 Khandha Part 1by Bhante Hye Dhammavudd\Samyutta Nikaya 21 Bhikkhu Part 2, 22 Khandha Part 1by Bhante Hye Dhammavuddho Mahathera.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\21 Bhikkhu Part 2, 22 Khandha Part 1by Bhante Hye Dhammavudd\Samyutta Nikaya 21 Bhikkhu Part 2, 22 Khandha Part 1by Bhante Hye Dhammavuddho Mahathera.en-orig.srt","","5","COM EN MP4 SRT TXT","1786120297586"
"SN 21.1","SN 21.1","SN","Samyutta Nikaya","21_1","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn21.1","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\21_1\21_1.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\21_1\21_1.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\21_1\21_1.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962889123"
"SN 21.2","SN 21.2","SN","Samyutta Nikaya","21_2","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn21.2","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\21_2\21_2.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\21_2\21_2.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\21_2\21_2.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962889466"
"SN 21.3","SN 21.3","SN","Samyutta Nikaya","21_3","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn21.3","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\21_3\21_3.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\21_3\21_3.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\21_3\21_3.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962889519"
"SN 21.4","SN 21.4","SN","Samyutta Nikaya","21_4","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn21.4","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\21_4\21_4.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\21_4\21_4.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\21_4\21_4.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962889598"
"SN 21.10","SN 21.10","SN","Samyutta Nikaya","21_10","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn21.10","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\21_10\21_10.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\21_10\21_10.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\21_10\21_10.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962889173"
"SN 21.11","SN 21.11","SN","Samyutta Nikaya","21_11","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn21.11","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\21_11\21_11.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\21_11\21_11.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\21_11\21_11.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962889393"
"SN 22","SN 22","SN","Samyutta Nikaya","22","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn22","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\22\22.json","Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\22\22.mp4","Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\22\22.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962889898"
"SN 22.2","SN 22.2","SN","Samyutta Nikaya","22_2","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn22.2","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\22_2\22_2.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\22_2\22_2.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\22_2\22_2.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962890005"
"SN 22.3","SN 22.3","SN","Samyutta Nikaya","22_3","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn22.3","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\22_3\22_3.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\22_3\22_3.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\22_3\22_3.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962890234"
"SN 22.53","SN 22.53","SN","Samyutta Nikaya","22_53","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn22.53","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\22_53\22_53.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\22_53\22_53.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\22_53\22_53.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962890320"
"SN 22.54","SN 22.54","SN","Samyutta Nikaya","22_54","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn22.54","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\22_54\22_54.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\22_54\22_54.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\22_54\22_54.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962890387"
"SN 22.55","SN 22.55","SN","Samyutta Nikaya","22_55","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn22.55","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\22_55\22_55.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\22_55\22_55.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\22_55\22_55.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962890515"
"SN 22.59","SN 22.59","SN","Samyutta Nikaya","22_59","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn22.59","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\22_59\22_59.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\22_59\22_59.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\22_59\22_59.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962890599"
"SN 22.60","SN 22.60","SN","Samyutta Nikaya","22_60","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn22.60","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\22_60\22_60.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\22_60\22_60.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\22_60\22_60.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962890840"
"SN 22.83","SN 22.83","SN","Samyutta Nikaya","22_83","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn22.83","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\22_83\22_83.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\22_83\22_83.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\22_83\22_83.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962890883"
"SN 22.84","SN 22.84","SN","Samyutta Nikaya","22_84","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn22.84","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\22_84\22_84.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\22_84\22_84.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\22_84\22_84.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962891063"
"SN 22.89","SN 22.89","SN","Samyutta Nikaya","22_89","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn22.89","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\22_89\22_89.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\22_89\22_89.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\22_89\22_89.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962891312"
"SN 23","SN 23","SN","Samyutta Nikaya","23","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn23","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\23\23.json","Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\23\23.mp4","Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\23\23.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962891440"
"SN 23.1","SN 23.1","SN","Samyutta Nikaya","23_1","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn23.1","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\23_1\23_1.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\23_1\23_1.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\23_1\23_1.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962891506"
"SN 23.2","SN 23.2","SN","Samyutta Nikaya","23_2","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn23.2","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\23_2\23_2.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\23_2\23_2.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\23_2\23_2.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962891553"
"SN 24.2","SN 24.2","SN","Samyutta Nikaya","24_2","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn24.2","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\24_2\24_2.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\24_2\24_2.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\24_2\24_2.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962891602"
"SN 25.1","SN 25.1","SN","Samyutta Nikaya","25_1","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn25.1","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\25_1\25_1.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\25_1\25_1.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\25_1\25_1.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962891665"
"SN 26","SN 26","SN","Samyutta Nikaya","26","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn26","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\26\26.json","Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\26\26.mp4","Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\26\26.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962892006"
"SN 26.1","SN 26.1","SN","Samyutta Nikaya","26_1","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn26.1","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\26_1\26_1.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\26_1\26_1.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\26_1\26_1.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962892068"
"SN 26.259","SN 26.259","SN","Samyutta Nikaya","26_259","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn26.259","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\26_259\26_259.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\26_259\26_259.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\26_259\26_259.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962892109"
"SN 27.2","SN 27.2","SN","Samyutta Nikaya","27_2","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn27.2","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\27_2\27_2.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\27_2\27_2.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\27_2\27_2.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962892147"
"SN 28.1","SN 28.1","SN","Samyutta Nikaya","28_1","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn28.1","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\28_1\28_1.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\28_1\28_1.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\28_1\28_1.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962892208"
"SN 29.2","SN 29.2","SN","Samyutta Nikaya","29_2","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn29.2","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\29_2\29_2.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\29_2\29_2.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\29_2\29_2.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962892248"
"SN 29.3","SN 29.3","SN","Samyutta Nikaya","29_3","RAW","85","False","False","True","False","False","False","True","True","False","False","False","","","https://suttacentral.net/sn29.3","Count IsFixedSize IsReadOnly IsSynchronized Length LongLength Rank SyncRoot","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\29_3\29_3.json","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\29_3\29_3.mp4","frontendoptimised2\downloads\Samyutta Nikaya by Bhante Hye Dhammavuddho Mahathera\29_3\29_3.en.srt","","12","COUNT ISFIXEDSIZE ISREADONLY ISSYNCHRONIZED LENGTH LONGLENGTH MP4 RANK SC SRT SYNCROOT TRN","1786962892298"
